daily_return,total assets
0.0,100000.0
110.030029296875,98023.17556423611
10.43994140625,96179.04665798611
-57.96002197265625,94277.53772650825
79.920166015625,92473.12230088977
-17.60009765625,90613.36669921876
1020.900146484375,89784.68018934464
166.9498291015625,88461.24896918405
1275.35986328125,88296.57773166234
-1523.340087890625,85669.75984022355
666.400146484375,84875.35549587676
216.2603759765625,83771.49585639109
-138.240234375,82354.64012315542
-730.98974609375,80320.71483696836
109.619384765625,79008.69094509553
-249.4500732421875,77354.12750244145
-1276.3193359375,74637.58700900612
457.46954345703125,73486.43214925134
130.31982421875,72064.9375135634
-327.179443359375,70201.22803412547
-221.600341796875,68406.74438476565
44.5198974609375,66854.98982747398
-382.580322265625,64880.610595703154
-712.769775390625,62539.32965766062
-391.9189453125,60453.4762369792
-1019.7509765625,57705.31643337676
-1924.5205078125,53966.27479383683
-533.5186157226562,51461.970560709655
4236.119384765625,53685.58888075089
-1180.879150390625,50811.598619249155
-124.200439453125,48908.322686089436
-670.2198486328125,46450.287312825545
-1455.041015625,43161.788560655405
1674.0913696289062,42906.429904513905
748.6785888671875,41832.75522189672
277.54974365234375,40334.438273112
-994.68017578125,37580.63250054256
934.99072265625,36698.16761610245
797.61962890625,35731.679456922764
-989.0394287109375,33022.844441731795
-1238.40087890625,30011.11022949221
31.160400390625,28203.57725016278
264.181640625,26630.66997612849
787.7576904296875,25594.617723253054
1036.2021484375,24845.685370551233
1123.648681640625,24233.916320800796
-2600.8389892578125,19950.373982747413
-1488.4920654296875,16659.816392686647
5466.720703125,20257.61258951824
-2014.8797607421875,16614.242797851577
-674.49951171875,14224.444376627616
355.468505859375,12836.13510470921
-566.277587890625,10540.794121636296
-140.9818115234375,8647.759012858085
389.3411865234375,7279.431274414077
84.69879150390625,5621.682298448366
-231.2802734375,3651.2053222656396
914.852783203125,2818.142503526491
1760.879150390625,2864.9894883897723
4079.8478393554688,5294.898464626749
2308.802490234375,6099.745347764772
-547.7825317382812,4129.242852105053
115.939697265625,2803.5047200521003
558.1829223632812,1923.9575805664208
1308.80078125,1813.732842339421
3021.19873046875,3459.078301323796
-3745.5,-1564.1505669487742
741.6904907226562,-2219.994500054243
2331.718505859375,-1262.440402560751
-665.1610107421875,-3229.37586805554
-23.096923828125,-4574.59838867186
253.4661865234375,-5643.954372829845
4816.0810546875,-2143.1589355468604
-1315.4569702148438,-4632.689270019517
-2313.24072265625,-8158.045491536446
-30.0018310546875,-9466.156175401462
4522.0,-6223.109524197032
585.9688720703125,-6790.482889811181
-3430.4384765625,-11358.198079427064
309.67864990234375,-12278.642768012134
2360.80078125,-11139.689805772548
-1324.3480224609375,-13623.586737738693
477.2406005859375,-14340.411661783834
-8961.512634277344,-24483.70313856335
82.318359375,-25811.100355360224
107.95166015625,-27110.7954237196
141.902099609375,-28373.8589002821
3019.7666015625,-26755.57449001734
1029.60107421875,-27054.179022894947
-1736.390869140625,-30094.075473361525
825.303955078125,-30613.46489800345
-575.1206665039062,-32513.919962565084
184.9208984375,-33667.67569986977
-561.7236328125,-35563.832614474806
877.9625244140625,-36033.054565429666
-695.4006958007812,-38055.92190212671
480.9609375,-38917.88095431855
847.4889526367188,-39402.73530409069
739.01953125,-39977.61429850258
489.4530029296875,-40786.13989935978
2111.798095703125,-39961.88313802081
1745.282958984375,-39459.559109157955
657.9012451171875,-40008.136732313345
388.10455322265625,-40812.89435492619
-2302.5615234375,-44300.36337619355
-53.0255126953125,-45585.036417643205
327.536376953125,-46490.21369086369
11725.917358398438,-35990.48672146265
-2638.1129150390625,-39623.43755425345
489.8446960449219,-40179.99882676864
3398.888549804681,-37818.02893744573
363.1923522949282,-38426.52405124238
-2393.88720703125,-41785.19116210935
4659.5533447265625,-38135.540595160564
-863.8888549804688,-39922.28059217663
-322.9216003417969,-41184.05127631291
-1668.1973876953125,-43797.02577718096
164.73834228515625,-44607.42446221243
1306.9666748046875,-44272.62232801647
-435.8963317871094,-45657.3005574544
1243.319091796875,-45370.49635145397
9383.430358886719,-36921.70767211912
-6804.0615234375,-44496.69629584416
-20.78778076171875,-45406.14994642467
874.5731201171875,-45420.59948730466
-5590.4998779296875,-51885.23234049477
-7156.6754150390625,-60010.45806206595
-1499.7456665039062,-62598.66305881074
4023.296875,-59688.75566948782
2105.0250549316406,-58630.7636413574
-2849.601745605476,-62492.9492526584
445.0074157714918,-63106.80128648544
316.13854980468,-63842.35073513453
1043.9168701171875,-63845.06577555337
-452.78570556639863,-65327.913282606314
-1227.706298828125,-66555.61958143444
5228.142822265625,-61327.476759168814
381.63092041015625,-60945.84583875866
2976.2738037109375,-57969.57203504772
-525.8235168457031,-59416.66336059568
-934.7415161132812,-60351.40487670896
-58.85650634765625,-60410.26138305662
-1365.5278015136719,-61775.78918457029
1131.7044067382812,-60644.08477783201
1568.0278015136719,-59076.05697631834
183.46206665038295,-58892.594909667954
394.3377685546875,-58498.25714111327
610.1985168457109,-57888.058624267556
-1330.9661865234375,-59219.024810790994
-181.97891235351562,-59401.00372314451
-1254.4189453125,-60655.42266845701
-671.2220764160156,-61326.644744873025
2098.8487243652344,-59227.79602050779
-347.7626037597656,-59575.558624267556
106.787109375,-59468.771514892556
-445.6343078613358,-59914.40582275389
-442.8039550781173,-60357.20977783201
-108.80996704101562,-60466.019744873025
-114.07516479492955,-60580.094909667954
356.2660217285233,-60223.82888793943
11.2060546875,-60212.62283325193
