Unnamed: 0,tic,date,high,low,open,close,adjcp,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30
0.0,BTC,2013-04-29 23:59:59,147.48800659179688,134.0,134.44400024414062,144.5399932861328,144.5399932861328,-0.0698491318039987,0.0203958312065792,-0.0729209476664893,0.0,-0.0383284457137463,0.2347621283567775,0.0295915849457886,-0.0126242053387868,-0.0532834634675818,-0.0668315515153954,-0.0663524617828448
0.5,BTC,2013-04-30 23:59:59,147.20899963378906,134.0250015258789,139.2220001220703,141.7699966430664,141.7699966430664,-0.016938954391208,0.0387230691132941,-0.054266218251382,0.0,-0.0383284457137463,0.2347621283567775,0.0295915849457886,-0.0126242053387868,-0.0532834634675818,-0.0668315515153954,-0.0663524617828448
1.0,BTC,2013-05-01 23:59:59,146.92999267578125,134.0,139.0,139.0,139.0,0.0359712230215827,0.057050307020009,-0.0729209476664893,0.0,-0.0383284457137463,0.2347621283567775,0.0295915849457886,-0.0126242053387868,-0.0532834634675818,-0.0668315515153954,-0.0663524617828448
1.5,BTC,2013-05-02 23:59:59,143.40999603271484,120.86000061035156,136.7220001220703,127.99499893188477,127.99499893188477,0.07106991084614706,0.12542658667738524,-0.07607923104469855,0.0,-0.069510401993547,0.2347621283567775,0.0295915849457886,-0.0126242053387868,-0.0532834634675818,-0.0668315515153954,-0.0663524617828448
2.0,BTC,2013-05-03 23:59:59,139.88999938964844,107.72000122070312,134.44400024414062,116.98999786376952,116.98999786376952,0.0869565217391303,0.1061687810951486,-0.0792375144229078,0.0,-0.0709057993478647,0.2347621283567775,0.0295915849457886,-0.0126242053387868,-0.0532834634675818,-0.0668315515153954,-0.0663524617828448
2.5,BTC,2013-05-04 23:59:59,132.74499893188477,100.11000061035156,125.4119987487793,114.74499893188477,114.74499893188477,0.0614638723803565,0.08160954405757881,-0.1010582624791879,0.0,-0.0546171225308055,0.2347621283567775,0.0295915849457886,-0.0126242053387868,-0.0532834634675818,-0.0668315515153954,-0.0663524617828448
3.0,BTC,2013-05-05 23:59:59,125.5999984741211,107.14299774169922,116.37999725341795,115.91000366210938,115.91000366210938,0.0359712230215827,0.057050307020009,-0.0792375144229078,0.0,-0.0383284457137463,0.2347621283567775,0.0295915849457886,-0.0126242053387868,-0.0532834634675818,-0.0668315515153954,-0.0663524617828448
3.5,BTC,2013-05-06 23:59:59,125.13150024414062,106.89149856567383,116.18000030517578,114.20500183105469,114.20500183105469,0.0343702963067469,0.08160954405757881,-0.07743691631516235,0.0,-0.0383284457137463,0.2347621283567775,0.0295915849457886,-0.0126242053387868,-0.0532834634675818,-0.0668315515153954,-0.0663524617828448
4.0,BTC,2013-05-07 23:59:59,124.66300201416016,106.63999938964844,115.9800033569336,112.5,112.5,0.0327693695919111,0.057050307020009,-0.0792375144229078,0.0,-0.0383284457137463,0.2347621283567775,0.0295915849457886,-0.0126242053387868,-0.0532834634675818,-0.0668315515153954,-0.0663524617828448
4.5,BTC,2013-05-08 23:59:59,121.73150253295898,106.89149856567383,114.44000244140625,113.03300094604492,113.03300094604492,0.01974791349550705,0.04099171937291775,-0.07743691631516235,0.0,-0.0347366518806662,0.1253366170212707,0.0295915849457886,-0.0126242053387868,-0.0532834634675818,-0.0668315515153954,-0.0663524617828448
